날짜,시간,지역,연료원,전력거래량(MWh),기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),PM10 평균,PM2.5 평균
2020-11-20,18,광주시,태양광,0.33888,8.3,,2.4,71,,,,9,20.27272727,9.454545455
2020-11-20,19,광주시,태양광,0.0456,8,,1.7,72,,,,9,21.63636364,9.909090909
2020-11-21,7,광주시,태양광,0.859402,3.8,,0.7,85,0.2,0.15,,0,17.81818182,11.90909091
2020-11-21,8,광주시,태양광,8.474862,5.8,,0.2,75,1,0.74,,0,20.72727273,15.09090909
2020-11-21,9,광주시,태양광,20.299796,7.6,,0.8,67,1,1.36,,0,24.18181818,15.18181818
2020-11-21,10,광주시,태양광,27.201855,10.1,,0.8,58,1,1.86,,0,26.27272727,17
2020-11-21,11,광주시,태양광,31.448162,12.3,,1.4,53,1,2.17,,0,24.90909091,15.18181818
2020-11-21,12,광주시,태양광,31.66352,14.1,,0.9,47,1,2.22,,0,26.45454545,15.27272727
2020-11-21,13,광주시,태양광,29.346334,16.1,,1.6,45,1,2.01,,0,22.09090909,12.45454545
2020-11-21,14,광주시,태양광,23.321634,16.2,,3.2,44,1,1.62,,4,21.09090909,11
2020-11-21,15,광주시,태양광,10.442567,15.3,,3.4,50,0.8,0.88,,7,19.81818182,10.45454545
2020-11-21,16,광주시,태양광,2.529554,14.3,,2.5,55,0,0.28,,8,19.54545455,9.454545455
2020-11-21,17,광주시,태양광,1.501325,13.6,,2.9,59,0,0.07,,8,18.09090909,8.090909091
2020-11-21,18,광주시,태양광,2.98386,13,,2.3,61,,,,5,19,9
2020-11-21,19,광주시,태양광,2.13314,13.2,,1,58,,,,,17.36363636,9
2020-11-22,7,광주시,태양광,0.037554,9.2,,1.1,99,0,0.08,,10,26.45454545,18.54545455
2020-11-22,8,광주시,태양광,3.166013,9.9,1.5,1.4,99,0,0.33,,10,18.63636364,15
2020-11-22,9,광주시,태양광,6.493639,10.5,,1.5,95,0.1,0.66,,8,13.18181818,10.72727273
2020-11-22,10,광주시,태양광,5.404414,10.6,,0.6,92,0,0.48,,9,9,7.545454545
2020-11-22,11,광주시,태양광,3.064943,10.6,0,1.1,94,0,0.35,,10,8.363636364,6.545454545
2020-11-22,12,광주시,태양광,5.185501,10.9,,0.9,89,0,0.63,,9,8.090909091,5.636363636
2020-11-22,13,광주시,태양광,2.872961,10.2,,2.3,85,0,0.34,,10,8.272727273,6.363636364
2020-11-22,14,광주시,태양광,1.626016,10.1,,1.3,87,0,0.21,,9,11.54545455,7.727272727
2020-11-22,15,광주시,태양광,0.809667,9.7,,1.2,86,0,0.13,,10,13.63636364,8.181818182
2020-11-22,16,광주시,태양광,0.241924,9.5,,1.6,84,0,0.1,,10,15.3,9.272727273
2020-11-22,17,광주시,태양광,0.158,9.5,,0.6,82,0,0.06,,9,15.63636364,11.09090909
2020-11-22,18,광주시,태양광,0.3668,9.5,,2,80,,,,10,19.63636364,11.72727273
2020-11-22,19,광주시,태양광,0.13872,8.8,,1.9,86,,,,10,21.18181818,12.36363636
2020-11-23,7,광주시,태양광,0.025502,5.6,,1.7,67,0,0.08,,10,19.81818182,10.18181818
2020-11-23,8,광주시,태양광,1.028301,5.7,,1.4,66,0,0.18,,9,22.09090909,12.27272727
2020-11-23,9,광주시,태양광,3.699129,6.2,,1.6,63,0,0.4,,9,23.09090909,13.18181818
2020-11-23,10,광주시,태양광,7.196629,6.8,,1.3,62,0,0.66,,9,24.72727273,12.81818182
2020-11-23,11,광주시,태양광,13.850603,7.2,,2,57,0.1,1.05,,7,24.72727273,12.63636364
2020-11-23,12,광주시,태양광,23.814229,8.3,,2.2,53,0.7,1.75,,5,23.90909091,12.18181818
2020-11-23,13,광주시,태양광,23.672996,8.8,,2.8,51,1,1.98,,3,21.5,11.5
2020-11-23,14,광주시,태양광,21.966555,8.2,,1.8,51,1,1.64,,4,22.7,12.3
2020-11-23,15,광주시,태양광,11.700685,7.6,,2.5,53,1,1.05,,2,23.8,12.4
2020-11-23,16,광주시,태양광,4.037538,6.9,,2.2,56,1,0.39,,0,23.9,14.8
2020-11-23,17,광주시,태양광,1.509053,5.9,,1.9,59,0.1,0.07,,0,20.63636364,12.45454545
2020-11-23,18,광주시,태양광,2.90474,5.2,,2.4,60,,,,0,20.54545455,12.09090909
2020-11-23,19,광주시,태양광,1.57582,4.6,,1.7,62,,,,0,19.63636364,11.36363636
2020-11-24,7,광주시,태양광,0.123872,4.6,,2,43,0,0.09,,10,15,10.27272727
2020-11-24,8,광주시,태양광,4.89427,4.8,,1.7,42,0.1,0.42,,5,16.18181818,9.727272727
2020-11-24,9,광주시,태양광,12.076296,6.3,,1.3,35,0.4,0.92,,8,15.81818182,11.18181818
2020-11-24,10,광주시,태양광,12.162871,7.7,,0.9,32,0,1.07,,9,16.6,10.5
2020-11-24,11,광주시,태양광,25.043954,10.3,,1.4,28,0.6,1.75,,3,15.5,10.8
2020-11-24,12,광주시,태양광,32.900687,10.7,,1.6,20,1,2.23,,0,16.5,10.5
2020-11-24,13,광주시,태양광,30.821716,11.3,,1.7,19,1,2.07,,0,16.6,9.5
2020-11-24,14,광주시,태양광,25.647515,11.8,,1.4,17,1,1.69,,0,10.7,8.2
2020-11-24,15,광주시,태양광,15.163687,11.6,,2.2,16,1,1.12,,0,10.9,6.7
2020-11-24,16,광주시,태양광,4.749161,10.4,,1.1,18,1,0.45,,0,12.6,5.1
2020-11-24,17,광주시,태양광,1.511311,8.5,,1.7,30,0.2,0.07,,0,18.7,5.9
2020-11-24,18,광주시,태양광,2.97032,7.5,,1.4,37,,,,0,11.09090909,7
2020-11-24,19,광주시,태양광,2.14396,6.8,,0.7,37,,,,8,15,8.545454545
2020-11-25,7,광주시,태양광,0.579881,4.2,,1.1,53,0.2,0.13,,0,23.81818182,17.27272727
2020-11-25,8,광주시,태양광,7.401051,7.3,,2.1,40,1,0.69,,0,28.09090909,18.81818182
2020-11-25,9,광주시,태양광,19.046692,8.9,,3.6,40,1,1.3,,0,30.63636364,18.90909091
2020-11-25,10,광주시,태양광,26.744689,10.3,,2,39,1,1.8,,0,34.6,21.9
2020-11-25,11,광주시,태양광,30.940166,11.3,,2.1,40,1,2.08,,0,28.7,18.4
2020-11-25,12,광주시,태양광,32.306948,12.9,,2.9,37,1,2.15,,0,22.5,16.3
2020-11-25,13,광주시,태양광,30.010319,13.1,,2.7,37,1,1.99,,0,22.6,14.8
2020-11-25,14,광주시,태양광,24.514266,12.9,,2.7,36,1,1.61,,0,20.63636364,12.54545455
2020-11-25,15,광주시,태양광,13.557145,12.7,,2,40,1,1.04,,0,19.9,10.4
2020-11-25,16,광주시,태양광,4.055533,10.7,,3.5,44,0.8,0.4,,0,19,11.63636364
2020-11-25,17,광주시,태양광,1.442615,9.4,,2.1,49,0,0.06,,0,24.5,13.9
2020-11-25,18,광주시,태양광,2.98368,8.5,,2.2,52,,,,4,29,19.1
2020-11-25,19,광주시,태양광,2.13792,8.1,,1.6,54,,,,7,32.45454545,20.36363636
2020-11-26,7,광주시,태양광,0.129688,7.3,,0.1,67,0,0.09,,10,35.81818182,27.90909091
2020-11-26,8,광주시,태양광,2.75748,8.1,,1,65,0,0.31,,7,38.72727273,28.90909091
2020-11-26,9,광주시,태양광,10.75974,9.4,,1.9,57,0,0.66,,8,48.90909091,31.36363636
2020-11-26,10,광주시,태양광,20.56984,10.5,,2.2,47,0.9,1.51,,3,55,34.4
2020-11-26,11,광주시,태양광,27.356352,11.6,,1.3,45,1,1.93,,2,50.5,35
2020-11-26,12,광주시,태양광,27.827984,12.5,,0.7,40,1,1.99,,2,42.90909091,32
2020-11-26,13,광주시,태양광,23.719497,13.3,,1.8,33,0.9,1.79,,4,44.36363636,34.36363636
2020-11-26,14,광주시,태양광,20.525359,13.3,,1.1,35,1,1.43,,0,44.45454545,34.27272727
2020-11-26,15,광주시,태양광,12.253068,12.4,,1.2,35,1,0.99,,6,43.90909091,33.36363636
2020-11-26,16,광주시,태양광,4.024287,11.2,,1.1,40,0.5,0.34,,5,45.72727273,34.81818182
2020-11-26,17,광주시,태양광,1.49375,9.7,,1,51,0,0.06,,2,44.45454545,32.81818182
2020-11-26,18,광주시,태양광,2.9655,8.7,,0.7,64,,,,3,46.72727273,35.27272727
2020-11-26,19,광주시,태양광,2.09652,8.4,,0,69,,,,8,52.27272727,38.81818182
2020-11-27,7,광주시,태양광,0.322934,7.7,,0.2,68,0,0.11,,8,53.09090909,42.18181818
2020-11-27,8,광주시,태양광,3.931172,8.6,,0.6,68,0,0.43,,8,55.90909091,42.27272727
2020-11-27,9,광주시,태양광,13.624438,9.6,,1.8,60,0.7,1.05,,8,57.09090909,40.45454545
2020-11-27,10,광주시,태양광,8.327356,9.9,,1.2,58,0,0.92,,10,54.72727273,36.09090909
2020-11-27,11,광주시,태양광,6.540985,10.2,,1.4,61,0,0.56,,10,32.09090909,18.36363636
2020-11-27,12,광주시,태양광,6.390459,9.5,,1.8,56,0.1,0.61,,10,24.72727273,13.36363636
2020-11-27,13,광주시,태양광,7.577811,10,,1.7,58,0.1,0.58,,9,27.18181818,14.63636364
2020-11-27,14,광주시,태양광,5.667028,9,,1.8,55,0.2,0.67,,9,25.90909091,14.63636364
2020-11-27,15,광주시,태양광,3.94715,8.2,,2.2,51,0.1,0.37,,9,32.27272727,17.09090909
2020-11-27,16,광주시,태양광,1.446046,7.5,,2.2,51,0,0.2,,8,45.90909091,26.54545455
2020-11-27,17,광주시,태양광,0.653694,6.9,,1.6,51,0,0.06,,8,34.90909091,16.54545455
2020-11-27,18,광주시,태양광,1.15694,6.8,,2.9,49,,,,8,26.63636364,10.18181818
2020-11-27,19,광주시,태양광,0.40496,6.3,,1.8,49,,,,0,25.18181818,10.63636364
2020-11-28,7,광주시,태양광,0.123709,5.1,,1.8,48,0,0.09,,7,19.18181818,8.636363636
2020-11-28,8,광주시,태양광,3.972473,5.6,,2.6,49,0.5,0.46,,8,18.63636364,8
2020-11-28,9,광주시,태양광,14.664818,5.6,,2.3,47,0.9,1.12,,4,21.54545455,9
2020-11-28,10,광주시,태양광,24.030189,6.3,,2.3,42,1,1.76,,6,21.45454545,9
2020-11-28,11,광주시,태양광,22.47411,6.4,,2.7,34,1,1.84,,5,24.90909091,10.72727273
2020-11-28,12,광주시,태양광,22.901819,6.5,,1.5,39,1,1.86,,5,20.90909091,10.45454545
2020-11-28,13,광주시,태양광,25.239727,6.5,,2,39,1,1.88,,6,20.81818182,8.818181818
2020-11-28,14,광주시,태양광,19.190327,5.9,,1.8,37,1,1.38,,7,18.18181818,7.818181818
2020-11-28,15,광주시,태양광,8.735426,4.6,,2.8,40,0.6,0.68,,7,17.72727273,7.090909091
2020-11-28,16,광주시,태양광,1.905289,4.2,,3.1,45,0,0.26,,9,14.63636364,7.272727273
2020-11-28,17,광주시,태양광,1.425332,4.3,,2.3,51,0,0.06,,10,11.90909091,5.727272727
2020-11-28,18,광주시,태양광,2.95854,4.2,,1.5,54,,,,10,11.90909091,5.636363636
2020-11-28,19,광주시,태양광,2.04496,4.1,,0.7,57,,,,10,12.72727273,6.909090909
2020-11-29,7,광주시,태양광,0.066557,3.3,,2,65,0,0.08,,10,15.27272727,10.36363636
2020-11-29,8,광주시,태양광,3.914093,4.1,,1.5,60,0.1,0.39,,8,14.90909091,10.81818182
2020-11-29,9,광주시,태양광,13.559622,6,,1.1,55,0.7,1.12,,9,17.27272727,11.18181818
2020-11-29,10,광주시,태양광,12.216507,5.8,,0.5,55,0,0.96,,10,18.63636364,10.90909091
2020-11-29,11,광주시,태양광,6.662601,6,,0.7,57,0,0.68,,10,20.18181818,11.09090909
2020-11-29,12,광주시,태양광,7.216909,6.3,,1,58,0,0.62,,10,19.63636364,10.45454545
2020-11-29,13,광주시,태양광,8.073533,6.7,,1.6,58,0,0.73,,10,19.54545455,12.36363636
2020-11-29,14,광주시,태양광,6.8992,6.7,,1.9,57,0.1,0.74,,10,20.09090909,13.36363636
2020-11-29,15,광주시,태양광,5.123644,6.4,,1.2,55,0.3,0.57,,9,17.18181818,11.18181818
2020-11-29,16,광주시,태양광,2.744822,6.2,,0.9,48,0.4,0.3,,7,20,11.36363636
2020-11-29,17,광주시,태양광,0.589181,5,,1.5,52,0.1,0.07,,4,18.27272727,11.09090909
2020-11-29,18,광주시,태양광,1.10634,4.7,,1.4,58,,,,0,14.18181818,9.727272727
2020-11-29,19,광주시,태양광,0.64724,3.6,,1.7,65,,,,1,15,9.909090909
2020-11-30,7,광주시,태양광,0.520394,0.8,,0.8,81,0.1,0.11,,2,19.09090909,12.45454545
2020-11-30,8,광주시,태양광,6.121183,3.9,,1,61,0.9,0.6,,3,22.36363636,14.18181818
2020-11-30,9,광주시,태양광,17.594497,5.5,,1.6,53,1,1.27,,2,27.09090909,17.63636364
2020-11-30,10,광주시,태양광,26.239053,7.1,,0.8,49,1,1.75,,0,30.18181818,18
2020-11-30,11,광주시,태양광,27.600867,8.6,,1.6,43,0.8,1.79,,4,27.27272727,15.90909091
2020-11-30,12,광주시,태양광,27.134093,8.4,,2.8,41,0.9,2.09,,6,19.3,9.7
2020-11-30,13,광주시,태양광,23.834321,8.2,,1.9,40,1,1.98,,3,17.3,8.3
2020-11-30,14,광주시,태양광,21.28916,8.8,,2.6,40,1,1.6,,3,17.5,8.4
2020-11-30,15,광주시,태양광,10.34311,7.4,,1.9,45,0.9,0.83,,2,19,12.1
2020-11-30,16,광주시,태양광,2.756747,6.2,,2,51,0.8,0.4,,3,22.3,12.6
2020-11-30,17,광주시,태양광,1.35383,5.1,,1.6,57,0,0.07,,2,24.36363636,16
2020-11-30,18,광주시,태양광,2.75652,4.8,,2.8,55,,,,0,24,16.9
2020-11-30,19,광주시,태양광,1.69084,3.6,,2.4,58,,,,0,25.9,17.7
2020-12-01,7,광주시,태양광,0.413379,0.2,,2.2,56,0.1,0.11,,0,25.15384615,17.58333333
2020-12-01,8,광주시,태양광,6.757504,2.4,,1.7,42,1,0.65,,0,27.61538462,19.25
2020-12-01,9,광주시,태양광,16.164058,4.2,,2,29,1,1.13,,0,29,20.25
2020-12-01,10,광주시,태양광,26.41693,5.6,,0.9,33,1,1.77,,0,29.91666667,19.81818182
2020-12-01,11,광주시,태양광,31.049586,7.7,,1.3,20,1,2.05,,0,22.91666667,15.90909091
2020-12-01,12,광주시,태양광,32.224006,9,,0.9,17,1,2.14,,2,23,13.75
2020-12-01,13,광주시,태양광,30.190318,10.2,,1.6,11,1,1.99,,2,19.16666667,11.54545455
2020-12-01,14,광주시,태양광,23.695183,10.2,,1.5,15,1,1.59,,3,14.75,8.909090909
2020-12-01,15,광주시,태양광,13.472745,8.5,,1.1,21,0.9,1.01,,4,12.66666667,7.909090909
2020-12-01,16,광주시,태양광,3.494155,7.5,,1.9,24,0.5,0.32,,4,15,9.272727273
2020-12-01,17,광주시,태양광,1.388605,6,,1.8,27,0,0.07,,7,22.69230769,13.5
2020-12-01,18,광주시,태양광,2.87026,5,,2.1,28,,,,5,27.84615385,17.41666667
2020-12-01,19,광주시,태양광,2.03794,4.8,,2.1,27,,,,7,27.07692308,16.41666667
2020-12-02,7,광주시,태양광,0.19208,2.4,,2.5,37,0,0.1,,6,27,20.16666667
2020-12-02,8,광주시,태양광,4.495961,4.2,,2.7,29,0.1,0.38,,7,31.46153846,22.16666667
2020-12-02,9,광주시,태양광,6.320921,5.1,,1.7,24,0,0.51,,8,34.84615385,24
2020-12-02,10,광주시,태양광,13.975899,6.6,,2.5,21,0.1,1.01,,7,36.5,24.45454545
2020-12-02,11,광주시,태양광,27.087268,8.2,,0.9,19,0.7,1.49,,6,29.58333333,20.54545455
2020-12-02,12,광주시,태양광,30.787726,9.6,,0.6,18,1,2.18,,4,25.66666667,17.09090909
2020-12-02,13,광주시,태양광,30.080439,10.3,,1.3,19,1,1.99,,0,19.25,12.45454545
2020-12-02,14,광주시,태양광,23.942276,11.3,,0.4,18,1,1.59,,0,16.16666667,10.63636364
2020-12-02,15,광주시,태양광,13.866197,10.2,,1.4,22,1,1.04,,0,17.66666667,10.45454545
2020-12-02,16,광주시,태양광,3.235202,8.5,,1.6,31,0.9,0.34,,0,18.58333333,10.27272727
2020-12-02,17,광주시,태양광,1.387153,7.1,,1.1,34,0.1,0.07,,0,22.75,12.63636364
2020-12-02,18,광주시,태양광,2.856,6,,1.5,40,,,,0,23.5,12.45454545
2020-12-02,19,광주시,태양광,2.0349,5.4,,0.6,44,,,,0,24.92307692,13.41666667
2020-12-03,7,광주시,태양광,0.256488,3.4,,1.8,53,0,0.11,,6,27.38461538,19.33333333
2020-12-03,8,광주시,태양광,4.467044,4.8,,2.4,48,0.9,0.57,,4,32.38461538,22.66666667
2020-12-03,9,광주시,태양광,14.621733,5.6,,2.1,44,1,1.15,,4,37.69230769,25.91666667
2020-12-03,10,광주시,태양광,23.53216,7.3,,3.1,43,1,1.65,,7,34.75,22.81818182
2020-12-03,11,광주시,태양광,25.531023,8.3,,1,42,1,1.92,,5,31.66666667,20.63636364
2020-12-03,12,광주시,태양광,31.396763,9,,3.6,43,1,2.02,,3,23.38461538,18.16666667
2020-12-03,13,광주시,태양광,27.410974,8.1,,2,42,1,1.97,,3,25,17
2020-12-03,14,광주시,태양광,21.204773,7.6,,1.7,45,1,1.59,,3,25.46153846,18.33333333
2020-12-03,15,광주시,태양광,11.62375,5.5,,2.2,56,1,1.05,,5,30.23076923,18.41666667
2020-12-03,16,광주시,태양광,3.892456,4.5,,2,61,0.8,0.4,,5,28.76923077,19.33333333
2020-12-03,17,광주시,태양광,1.365038,3.8,,1.5,64,0,0.07,,5,27.76923077,17.33333333
2020-12-03,18,광주시,태양광,2.85078,3.8,,2.6,58,,,,8,22.84615385,15.33333333
2020-12-03,19,광주시,태양광,1.99564,3.6,,1.8,59,,,,9,20.46153846,14.66666667
2020-12-04,7,광주시,태양광,0.641223,0.8,,2.1,61,0.1,0.14,,6,15.76923077,9.333333333
2020-12-04,8,광주시,태양광,7.771978,3,,2.6,52,1,0.73,,6,20.76923077,12.83333333
2020-12-04,9,광주시,태양광,14.210715,4.1,,2.8,51,1,1.16,,3,22.07692308,13.83333333
2020-12-04,10,광주시,태양광,20.898644,5.5,,3.5,41,1,1.55,,2,22.53846154,13
2020-12-04,11,광주시,태양광,20.443349,6.8,,1.8,38,1,1.65,,4,20.07692308,11.25
2020-12-04,12,광주시,태양광,21.966436,7.3,,1.8,36,1,1.65,,6,19,10.91666667
2020-12-04,13,광주시,태양광,21.715341,6.4,,2.8,43,1,1.61,,4,17.46153846,9
2020-12-04,14,광주시,태양광,21.604591,7.2,,2.4,41,1,1.49,,2,16.15384615,9.25
2020-12-04,15,광주시,태양광,12.237194,6.7,,1.4,44,1,1.01,,2,17.92307692,10.66666667
2020-12-04,16,광주시,태양광,3.973855,5.5,,1,48,1,0.41,,0,19.30769231,11.08333333
2020-12-04,17,광주시,태양광,1.48925,4.5,,1.5,54,0.1,0.07,,0,21.15384615,12.58333333
2020-12-04,18,광주시,태양광,2.943,3.5,,2,59,,,,0,24.23076923,14.83333333
2020-12-04,19,광주시,태양광,1.9745,3.2,,1.2,61,,,,0,27.15384615,16.5
2020-12-05,7,광주시,태양광,0.241818,-0.2,,1.1,77,0.1,0.1,,2,28.84615385,22.83333333
2020-12-05,8,광주시,태양광,5.705188,2.1,,0.6,64,1,0.57,,2,30.92307692,24
2020-12-05,9,광주시,태양광,15.895158,2.9,,1.7,64,1,1.15,,2,35.69230769,26.83333333
2020-12-05,10,광주시,태양광,24.576045,4.5,,0.8,60,1,1.66,,3,40.15384615,27.75
2020-12-05,11,광주시,태양광,28.959274,7.5,,1.6,50,1,1.95,,0,46.76923077,32.75
2020-12-05,12,광주시,태양광,29.203653,9.5,,1.6,37,1,2.04,,2,46.53846154,33.5
2020-12-05,13,광주시,태양광,26.355639,10.2,,1.5,33,1,1.92,,1,42.92307692,29.08333333
2020-12-05,14,광주시,태양광,21.94132,10.8,,1.5,34,1,1.6,,2,29.38461538,18.58333333
2020-12-05,15,광주시,태양광,12.996125,9.4,,1.9,37,1,1.03,,0,19.69230769,11.75
2020-12-05,16,광주시,태양광,4.010216,8.2,,1.7,39,1,0.41,,0,18.15384615,10.58333333
2020-12-05,17,광주시,태양광,1.493269,7.1,,1.6,38,0.1,0.07,,0,21.23076923,10.66666667
2020-12-05,18,광주시,태양광,2.9605,6.2,,0.9,40,,,,7,20.61538462,12.41666667
2020-12-05,19,광주시,태양광,2.13132,5.6,,0.7,43,,,,8,21.53846154,12.33333333
2020-12-06,7,광주시,태양광,0.240594,0.2,,0.2,84,0.1,0.1,,0,25.53846154,20.66666667
2020-12-06,8,광주시,태양광,5.615162,2.3,,0.1,74,1,0.55,,0,29.76923077,22.66666667
2020-12-06,9,광주시,태양광,16.155096,3.9,,1.2,67,1,1.16,,0,30.46153846,24
2020-12-06,10,광주시,태양광,24.018524,6.4,,1.1,59,1,1.65,,0,36.07692308,27.41666667
2020-12-06,11,광주시,태양광,28.590878,8.7,,1,52,1,1.95,,0,38.46153846,27.5
2020-12-06,12,광주시,태양광,29.716967,9.5,,1.5,43,1,2.02,,0,41.69230769,29.41666667
2020-12-06,13,광주시,태양광,27.911737,10.5,,1.2,40,1,1.87,,0,34.92307692,24.33333333
2020-12-06,14,광주시,태양광,22.211948,10.4,,0.7,37,1,1.53,,0,27.53846154,18.16666667
2020-12-06,15,광주시,태양광,13.097498,10.4,,1.7,39,1,1.02,,0,24.92307692,17.16666667
2020-12-06,16,광주시,태양광,4.00055,9.6,,1,41,1,0.41,,0,24.15384615,14.58333333
2020-12-06,17,광주시,태양광,1.492793,8.1,,1,47,0.1,0.06,,0,21.53846154,14.66666667
2020-12-06,18,광주시,태양광,2.95688,6.9,,0.7,53,,,,0,22.61538462,15.41666667
2020-12-06,19,광주시,태양광,2.1303,5.9,,0.9,58,,,,0,25.92307692,17.08333333
2020-12-07,7,광주시,태양광,0.000448,2.3,,0.7,83,0,0.07,,10,32.38461538,27.33333333
2020-12-07,8,광주시,태양광,0.504716,3,,0.4,80,0,0.14,,10,36.07692308,28.5
2020-12-07,9,광주시,태양광,2.162771,3.4,,0.8,79,0,0.26,,10,41.07692308,30.83333333
2020-12-07,10,광주시,태양광,7.1563,4.8,,1.5,73,0,0.58,,10,51.41666667,34.58333333
2020-12-07,11,광주시,태양광,13.613788,6.7,,0.8,62,0.3,1.29,,9,59.5,38.41666667
2020-12-07,12,광주시,태양광,18.575253,8.5,,0.8,55,0.6,1.66,,10,63.92307692,41.33333333
2020-12-07,13,광주시,태양광,16.486349,10.2,,1.2,51,0.3,1.41,,9,64.16666667,42.36363636
2020-12-07,14,광주시,태양광,6.43952,9.5,,0.9,56,0,0.46,,10,64.16666667,43.63636364
2020-12-07,15,광주시,태양광,0.739835,9.2,,1.3,58,0,0.13,,10,58,38.90909091
2020-12-07,16,광주시,태양광,1.241712,8.8,,1.3,66,0,0.18,,8,53.41666667,37.72727273
2020-12-07,17,광주시,태양광,1.331275,8.4,,1,65,0,0.06,,8,54.25,39.45454545
2020-12-07,18,광주시,태양광,1.68034,7.1,,1.7,65,,,,0,57.33333333,42.81818182
2020-12-07,19,광주시,태양광,0.94998,7.3,,2.1,64,,,,0,59.92307692,45.75
2020-12-08,7,광주시,태양광,0.140377,2.1,,2.3,62,0,0.09,,3,35.30769231,28.08333333
2020-12-08,8,광주시,태양광,4.878634,3.4,,2.9,58,1,0.52,,3,36,28.58333333
2020-12-08,9,광주시,태양광,14.60493,4.7,,2.3,55,1,1.12,,3,40.30769231,28.41666667
2020-12-08,10,광주시,태양광,22.264595,5.6,,1.3,52,1,1.55,,6,45.16666667,31.36363636
2020-12-08,11,광주시,태양광,23.054689,6.2,,1.7,48,0.9,1.67,,7,32.91666667,22.63636364
2020-12-08,12,광주시,태양광,20.968738,6.2,,2.1,47,0.6,1.44,,8,27.75,19.45454545
2020-12-08,13,광주시,태양광,22.581931,7.2,,2.1,42,0.7,1.53,,6,25,17.09090909
2020-12-08,14,광주시,태양광,17.489162,6,,1.9,45,0.4,0.96,,8,20.91666667,13.63636364
2020-12-08,15,광주시,태양광,9.886247,5.6,,2.5,47,0.1,0.47,,9,19.54545455,12.1
2020-12-08,16,광주시,태양광,2.289644,4.6,,2.3,48,0.1,0.27,,8,21.16666667,14.63636364
2020-12-08,17,광주시,태양광,1.476342,4,,2,50,0,0.07,,3,21.84615385,15
2020-12-08,18,광주시,태양광,2.71344,3.2,,2.9,55,,,,0,25.07692308,17.5
2020-12-08,19,광주시,태양광,1.89274,2.2,,2.5,60,,,,0,22.69230769,14.58333333
2020-12-09,7,광주시,태양광,0.171176,-1.6,,0.7,81,0,0.09,,0,28.38461538,22.91666667
2020-12-09,8,광주시,태양광,5.090978,0.1,,0.2,71,1,0.55,,0,33.23076923,24.58333333
2020-12-09,9,광주시,태양광,16.053125,3.2,,1.4,41,1,1.17,,0,43.15384615,30.58333333
2020-12-09,10,광주시,태양광,24.202458,5.1,,1.4,31,1,1.67,,0,46.41666667,32.81818182
2020-12-09,11,광주시,태양광,29.733143,6.9,,2.2,24,1,1.99,,0,46.08333333,33.09090909
2020-12-09,12,광주시,태양광,31.075855,8,,1.8,15,1,2.09,,0,36.58333333,25.08333333
2020-12-09,13,광주시,태양광,28.663494,9.4,,0.8,17,1,1.95,,0,23.5,13.91666667
2020-12-09,14,광주시,태양광,22.524273,9.7,,0.8,24,1,1.57,,0,17.75,11.63636364
2020-12-09,15,광주시,태양광,12.856762,9.6,,1.2,18,1,1.03,,0,14.83333333,10.54545455
2020-12-09,16,광주시,태양광,3.921113,9,,0.7,23,1,0.41,,0,17,11.54545455
2020-12-09,17,광주시,태양광,1.466178,7,,0.7,34,0.1,0.06,,0,18.08333333,12.45454545
2020-12-09,18,광주시,태양광,2.95962,6.8,,0.8,36,,,,9,21.30769231,14
2020-12-09,19,광주시,태양광,2.12376,6.2,,0,39,,,,6,29.15384615,16.91666667
2020-12-10,7,광주시,태양광,0.000704,5,,1.9,39,0,0.06,,10,31.30769231,24
2020-12-10,8,광주시,태양광,0.270247,5.2,,0.3,41,0,0.12,,10,34.61538462,25.33333333
2020-12-10,9,광주시,태양광,1.772945,5.5,,0.6,44,0,0.24,,10,40.23076923,28.08333333
2020-12-10,10,광주시,태양광,5.609955,6.2,,0.9,42,0,0.52,,10,44.23076923,28.41666667
2020-12-10,11,광주시,태양광,6.335578,7.2,,0.4,40,0,0.62,,10,45.15384615,28.83333333
2020-12-10,12,광주시,태양광,11.21223,9,,0.5,40,0,1.05,,9,51.30769231,29.66666667
2020-12-10,13,광주시,태양광,18.074287,10.3,,2,47,0.8,1.48,,4,52,32.54545455
2020-12-10,14,광주시,태양광,11.963024,10.5,,0.9,51,0.5,0.93,,7,47.54545455,32.1
2020-12-10,15,광주시,태양광,7.775233,10.6,,0.6,52,0.9,0.75,,8,34.58333333,22.72727273
2020-12-10,16,광주시,태양광,2.377515,9.7,,0.6,58,0,0.24,,7,22.23076923,15.16666667
2020-12-10,17,광주시,태양광,1.251894,8.8,,1.3,62,0,0.06,,7,17.23076923,12.5
2020-12-10,18,광주시,태양광,1.70632,8.3,,0.8,66,,,,6,20,13
2020-12-10,19,광주시,태양광,0.9975,7.3,,0.8,72,,,,5,29.15384615,19.25
2020-12-11,7,광주시,태양광,0.057486,3.2,,0.8,94,0,0.08,,8,36.84615385,31.5
2020-12-11,8,광주시,태양광,2.503164,4.6,,1.4,90,0.1,0.32,,8,39.76923077,32.16666667
2020-12-11,9,광주시,태양광,10.74365,6.5,,0.2,79,0.7,0.86,,4,47.46153846,36.83333333
2020-12-11,10,광주시,태양광,11.618481,7.4,,1,76,0.4,1.04,,9,54.69230769,39.75
